timestamp,cpu_percent,memory_percent,net_sent_MB,net_recv_MB
2025-07-24 13:02:49.407352,14.5,68.2,0.00,0.00
2025-07-24 13:02:50.420558,17.1,68.1,0.00,0.00
2025-07-24 13:02:51.436720,8.9,68.1,0.00,0.00
2025-07-24 13:02:52.458038,15.6,68.1,0.00,0.00
2025-07-24 13:02:53.487640,5.8,68.1,0.00,0.00
2025-07-24 13:02:54.506325,16.4,68.1,0.00,0.00
2025-07-24 13:02:55.530274,12.2,68.2,0.00,0.00
2025-07-24 13:02:56.561239,19.1,68.2,0.00,0.00
2025-07-24 13:02:57.584164,9.9,68.1,0.00,0.00
2025-07-24 13:02:58.598155,16.7,68.1,0.00,0.00
2025-07-24 13:02:59.624085,6.2,68.1,0.00,0.00
2025-07-24 13:03:00.654731,9.6,68.1,0.00,0.00
2025-07-24 13:03:01.680442,17.6,68.2,0.00,0.00
2025-07-24 13:03:02.722142,12.5,68.1,0.00,0.00
2025-07-24 13:03:03.758866,14.8,68.1,0.00,0.00
2025-07-24 13:03:04.789887,13.8,68.1,0.00,0.00
2025-07-24 13:03:05.814359,20.3,68.4,0.00,0.01
2025-07-24 13:03:06.833372,50.9,69.3,0.02,0.00
2025-07-24 13:03:07.858728,22.2,69.8,0.04,0.01
2025-07-24 13:03:08.872237,19.5,70.0,0.00,0.01
2025-07-24 13:03:09.886343,15.6,69.9,0.00,0.01
2025-07-24 13:03:10.900493,19.3,70.0,0.00,0.00
2025-07-24 13:03:11.918533,29.1,70.6,0.02,0.00
2025-07-24 13:03:12.946817,38.2,70.9,0.00,0.00
2025-07-24 13:03:13.966291,31.5,71.1,0.00,0.00
2025-07-24 13:03:15.004663,16.1,71.0,0.00,0.00
2025-07-24 13:03:16.020898,16.7,71.0,0.00,0.00
2025-07-24 13:03:17.046326,30.5,71.4,0.04,0.00
2025-07-24 13:03:18.071398,13.4,71.2,0.00,0.00
2025-07-24 13:03:19.102356,15.9,71.2,0.00,0.00
2025-07-24 13:03:20.221025,39.8,71.3,0.00,0.00
2025-07-24 13:03:21.235101,31.5,71.4,0.00,0.00
2025-07-24 13:03:22.248052,33.1,72.4,0.03,0.00
2025-07-24 13:03:23.262868,29.4,73.6,0.00,0.00
2025-07-24 13:03:24.276458,28.5,74.7,0.00,0.00
2025-07-24 13:03:25.290590,24.3,75.9,0.00,0.00
2025-07-24 13:03:26.303683,24.4,77.2,0.00,0.00
2025-07-24 13:03:27.317796,35.7,78.5,0.00,0.00
2025-07-24 13:03:28.332495,33.1,79.6,0.00,0.00
2025-07-24 13:03:29.346952,38.0,80.5,0.00,0.00
2025-07-24 13:03:30.360584,40.0,81.1,0.00,0.00
2025-07-24 13:03:31.375310,25.7,81.1,0.00,0.00
2025-07-24 13:03:32.388773,32.7,81.1,0.00,0.00
2025-07-24 13:03:33.403035,34.4,81.2,0.02,0.00
2025-07-24 13:03:34.434383,15.6,81.2,0.02,0.00
2025-07-24 13:03:35.460927,8.8,81.2,0.00,0.00
2025-07-24 13:03:36.478932,15.0,81.2,0.00,0.00
2025-07-24 13:03:37.495224,17.1,81.4,0.00,0.00
2025-07-24 13:03:38.511053,10.7,81.3,0.00,0.00
2025-07-24 13:03:39.548148,13.8,81.3,0.00,0.00
2025-07-24 13:03:40.567839,14.8,81.3,0.00,0.00
2025-07-24 13:03:41.602858,38.4,71.1,0.00,0.00
2025-07-24 13:03:42.629000,39.1,68.8,0.00,0.00
2025-07-24 13:03:43.658644,33.5,68.8,0.00,0.00
2025-07-24 13:03:44.674634,8.1,68.7,0.00,0.00
2025-07-24 13:03:45.689813,10.4,68.6,0.00,0.00
2025-07-24 13:03:46.718640,12.8,68.4,0.01,0.00
